feedback_id,date,canal,segment_client,region,produit_service,parcours_client,score,sentiment_attendu,theme_attendu,sous_theme,irritant,niveau_urgence,impact_business,est_bloquant,commentaire
ECOMMERCE-005294,2025-10-14,Trustpilot,Client entreprise,Auvergne-Rhône-Alpes,Livraison standard,Remboursement,1,negative,Livraison / Logistique,suivi colis incohérent,suivi colis incohérent,Modérée,perte de confiance post-achat,False,"J’ai payé une livraison express pour recevoir ma commande avant un déplacement, mais le colis est arrivé avec plusieurs jours de retard. Cela m’a obligé à relancer plusieurs fois."
ECOMMERCE-005295,2025-12-03,Avis site,Client premium,Auvergne-Rhône-Alpes,Retour produit,Remboursement,2,negative,Remboursement / Facturation,remboursement trop lent,remboursement trop lent,Faible,friction financière et perte de crédibilité,False,"J’ai été prélevé deux fois pour la même commande. La facture ne permet pas de comprendre ce qui a été payé ou remboursé. Le cas concerne le segment client premium, sur le parcours remboursement, avec un impact direct sur retour produit."
ECOMMERCE-005296,2025-12-10,Chat client,Client premium,Belgique,Abonnement premium,Achat,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"bof, ça marche mais ce n’est pas très clair"
ECOMMERCE-005297,2025-03-21,Trustpilot,Client régulier,Hauts-de-France,Livraison express,Remboursement,1,negative,Remboursement / Facturation,facture incompréhensible,facture incompréhensible,Modérée,friction financière et perte de crédibilité,True,aucune réponse
ECOMMERCE-005298,2025-12-26,Application mobile,Client entreprise,Belgique,Livraison express,Achat,2,negative,Produit / Qualité,qualité inférieure aux photos,qualité inférieure aux photos,Faible,dégradation de la promesse produit,False,je comprend pas le suivi
ECOMMERCE-005299,2025-04-26,Application mobile,Client premium,Hauts-de-France,Retour produit,Remboursement,1,negative,Support client,réponses contradictoires,réponses contradictoires,Élevée,augmentation des relances et baisse satisfaction,True,"J’ai ouvert une demande urgente mais je n’ai reçu aucune réponse utile pendant plusieurs jours. Pour un profil client premium, ce niveau de friction réduit fortement la confiance dans le service."
ECOMMERCE-005300,2025-12-07,Email SAV,Client régulier,Auvergne-Rhône-Alpes,Commande marketplace,Support après-vente,3,negative,Produit / Qualité,qualité inférieure aux photos,qualité inférieure aux photos,Faible,dégradation de la promesse produit,False,"Le produit fonctionne, mais l’emballage était insuffisant et plusieurs éléments étaient rayés à l’arrivée. Le cas concerne le segment client régulier, sur le parcours support après-vente, avec un impact direct sur commande marketplace."
ECOMMERCE-005301,2025-01-06,Application mobile,Client premium,Auvergne-Rhône-Alpes,Abonnement premium,Remboursement,1,negative,Support client,réponses contradictoires,réponses contradictoires,Faible,augmentation des relances et baisse satisfaction,False,support repond a coté
ECOMMERCE-005302,2025-04-16,Application mobile,Client entreprise,Belgique,Livraison standard,Remboursement,2,negative,Support client,réponses contradictoires,réponses contradictoires,Faible,augmentation des relances et baisse satisfaction,False,"J’ai contacté le support trois fois et j’ai reçu trois réponses différentes. Le cas concerne le segment client entreprise, sur le parcours remboursement, avec un impact direct sur livraison standard."
ECOMMERCE-005303,2025-06-14,Avis site,Client premium,Auvergne-Rhône-Alpes,Livraison express,Remboursement,1,negative,Livraison / Logistique,colis marqué livré mais non reçu,colis marqué livré mais non reçu,Faible,perte de confiance post-achat,False,pas normal
ECOMMERCE-005304,2025-10-31,Trustpilot,Nouveau client,Belgique,Retour produit,Remboursement,5,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,réponse rapide et claire
ECOMMERCE-005305,2025-05-04,Avis site,Client premium,Suisse,Livraison express,Retour,1,negative,Livraison / Logistique,transporteur injoignable,transporteur injoignable,Modérée,perte de confiance post-achat,True,"Le suivi colis changeait tous les jours entre en préparation, expédié et livré. Impossible de savoir où était réellement la commande. Cela peut pousser un client à ne pas revenir."
ECOMMERCE-005306,2025-04-09,Application mobile,Client régulier,Belgique,Commande marketplace,Achat,5,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,réponse rapide et claire
ECOMMERCE-005307,2025-09-19,Trustpilot,Client premium,Suisse,Commande marketplace,Remboursement,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"à revoir, surtout les explications"
ECOMMERCE-005308,2025-12-16,Application mobile,Nouveau client,Belgique,Livraison express,Retour,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,pas normal
ECOMMERCE-005309,2025-11-08,Trustpilot,Client premium,Auvergne-Rhône-Alpes,Retour produit,Livraison,2,negative,Support client,réponses automatiques,réponses automatiques,Faible,augmentation des relances et baisse satisfaction,False,"Le service client répond avec des messages automatiques qui ne traitent pas mon problème. Le cas concerne le segment client premium, sur le parcours livraison, avec un impact direct sur retour produit."
ECOMMERCE-005310,2025-04-29,Trustpilot,Client premium,Belgique,Commande marketplace,Support après-vente,2,negative,Livraison / Logistique,colis marqué livré mais non reçu,colis marqué livré mais non reçu,Modérée,perte de confiance post-achat,False,"J’ai payé une livraison express pour recevoir ma commande avant un déplacement, mais le colis est arrivé avec plusieurs jours de retard. Cette situation est remontée depuis Belgique et touche surtout le parcours support après-vente."
ECOMMERCE-005311,2025-05-04,Avis site,Client entreprise,Hauts-de-France,Retour produit,Achat,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"Le service fonctionne, mais certaines étapes pourraient être mieux expliquées."
ECOMMERCE-005312,2025-01-09,Chat client,Client premium,Île-de-France,Livraison standard,Livraison,4,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,"Le service a été rapide, clair et la personne en charge m’a donné une réponse utile."
ECOMMERCE-005313,2025-10-23,Trustpilot,Client entreprise,Belgique,Livraison express,Remboursement,2,negative,Livraison / Logistique,colis marqué livré mais non reçu,colis marqué livré mais non reçu,Élevée,perte de confiance post-achat,True,"Le suivi colis changeait tous les jours entre en préparation, expédié et livré. Impossible de savoir où était réellement la commande. Cela a retardé une décision importante."
ECOMMERCE-005314,2025-01-02,Application mobile,Client entreprise,Hauts-de-France,Retour produit,Achat,2,negative,Produit / Qualité,qualité inférieure aux photos,qualité inférieure aux photos,Faible,dégradation de la promesse produit,False,"Il manque une pièce essentielle dans le colis, donc je ne peux pas utiliser le produit. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
ECOMMERCE-005315,2025-11-07,Application mobile,Client entreprise,Belgique,Commande marketplace,Achat,1,negative,Communication,manque de transparence,manque de transparence,Élevée,manque de visibilité client,False,Je n’ai reçu aucune notification proactive alors que ma commande était en retard. Cette situation est remontée depuis Belgique et touche surtout le parcours achat.
ECOMMERCE-005316,2025-01-14,Chat client,Nouveau client,Belgique,Commande marketplace,Remboursement,1,negative,Livraison / Logistique,transporteur injoignable,transporteur injoignable,Modérée,perte de confiance post-achat,True,"Le suivi colis changeait tous les jours entre en préparation, expédié et livré. Impossible de savoir où était réellement la commande. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
ECOMMERCE-005317,2025-12-09,Avis site,Client premium,Auvergne-Rhône-Alpes,Livraison express,Remboursement,1,negative,Produit / Qualité,emballage insuffisant,emballage insuffisant,Faible,dégradation de la promesse produit,False,franchement abusé
ECOMMERCE-005318,2025-03-25,Email SAV,Client régulier,Auvergne-Rhône-Alpes,Retour produit,Achat,5,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,"merci au support cette fois, problème réglé rapidement"
ECOMMERCE-005319,2025-12-24,Chat client,Client premium,Auvergne-Rhône-Alpes,Commande marketplace,Remboursement,2,negative,Livraison / Logistique,colis marqué livré mais non reçu,colis marqué livré mais non reçu,Faible,perte de confiance post-achat,False,je comprend pas le suivi
ECOMMERCE-005320,2025-05-29,Trustpilot,Nouveau client,Suisse,Livraison standard,Livraison,5,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,"Le service a été rapide, clair et la personne en charge m’a donné une réponse utile."
ECOMMERCE-005321,2025-02-19,Trustpilot,Client régulier,Suisse,Livraison standard,Achat,2,negative,Livraison / Logistique,colis marqué livré mais non reçu,colis marqué livré mais non reçu,Faible,perte de confiance post-achat,False,bloqué depuis hier
ECOMMERCE-005322,2025-10-03,Chat client,Nouveau client,Île-de-France,Commande marketplace,Achat,3,negative,Produit / Qualité,qualité inférieure aux photos,qualité inférieure aux photos,Faible,dégradation de la promesse produit,False,"Le produit reçu ne correspond pas aux photos du site. Pour un profil nouveau client, ce niveau de friction réduit fortement la confiance dans le service."
ECOMMERCE-005323,2025-11-09,Trustpilot,Client premium,Auvergne-Rhône-Alpes,Retour produit,Remboursement,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"La procédure est faisable, mais elle demande beaucoup d’attention pour éviter une erreur."
ECOMMERCE-005324,2025-09-18,Email SAV,Nouveau client,Suisse,Abonnement premium,Retour,2,negative,Communication,manque de transparence,manque de transparence,Faible,manque de visibilité client,False,"Le site indique une chose, le transporteur une autre, et le support encore une autre. Cette situation est remontée depuis Suisse et touche surtout le parcours retour."
ECOMMERCE-005325,2026-01-03,Chat client,Nouveau client,Suisse,Livraison standard,Remboursement,2,negative,Livraison / Logistique,colis endommagé,colis endommagé,Faible,perte de confiance post-achat,False,"Le colis a été reporté trois fois sans information claire. J’ai dû contacter le service client moi-même pour comprendre où était ma commande. Pour un profil nouveau client, ce niveau de friction réduit fortement la confiance dans le service."
ECOMMERCE-005326,2025-09-10,Trustpilot,Client entreprise,Suisse,Commande marketplace,Livraison,2,negative,Produit / Qualité,qualité inférieure aux photos,qualité inférieure aux photos,Faible,dégradation de la promesse produit,False,très long
ECOMMERCE-005327,2026-01-22,Chat client,Client entreprise,Belgique,Livraison express,Achat,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"L’expérience est correcte, mais il manque un suivi plus visible."
ECOMMERCE-005328,2025-01-13,Trustpilot,Client entreprise,Suisse,Retour produit,Support après-vente,1,negative,Communication,emails peu clairs,emails peu clairs,Faible,manque de visibilité client,False,support repond a coté
ECOMMERCE-005329,2025-10-17,Email SAV,Nouveau client,Hauts-de-France,Livraison standard,Retour,1,negative,Produit / Qualité,qualité inférieure aux photos,qualité inférieure aux photos,Faible,dégradation de la promesse produit,False,"J’ai reçu une mauvaise taille malgré une commande correctement validée. Pour un profil nouveau client, ce niveau de friction réduit fortement la confiance dans le service."
ECOMMERCE-005330,2025-08-28,Email SAV,Client régulier,Belgique,Abonnement premium,Livraison,5,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,"Le service a été rapide, clair et la personne en charge m’a donné une réponse utile."
ECOMMERCE-005331,2026-02-23,Trustpilot,Client entreprise,Île-de-France,Livraison express,Retour,5,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,"Le service a été rapide, clair et la personne en charge m’a donné une réponse utile."
ECOMMERCE-005332,2026-01-30,Avis site,Client régulier,Belgique,Livraison standard,Support après-vente,1,negative,Communication,absence de notification proactive,absence de notification proactive,Modérée,manque de visibilité client,True,impossible de suivre le dossier
ECOMMERCE-005333,2025-08-22,Email SAV,Client régulier,Hauts-de-France,Livraison express,Livraison,1,negative,Livraison / Logistique,colis marqué livré mais non reçu,colis marqué livré mais non reçu,Faible,perte de confiance post-achat,False,"Mon colis est arrivé abîmé et l’emballage était ouvert. J’ai perdu confiance dans la capacité de la marque à gérer correctement une commande importante. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
ECOMMERCE-005334,2025-12-24,Email SAV,Nouveau client,Île-de-France,Livraison standard,Livraison,2,negative,Livraison / Logistique,suivi colis incohérent,suivi colis incohérent,Modérée,perte de confiance post-achat,False,"J’ai payé une livraison express pour recevoir ma commande avant un déplacement, mais le colis est arrivé avec plusieurs jours de retard. Le cas concerne le segment nouveau client, sur le parcours livraison, avec un impact direct sur livraison standard."
ECOMMERCE-005335,2025-05-12,Application mobile,Client régulier,Suisse,Livraison express,Remboursement,4,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,réponse rapide et claire
ECOMMERCE-005336,2025-06-07,Trustpilot,Client premium,Suisse,Livraison express,Retour,2,negative,Livraison / Logistique,suivi colis incohérent,suivi colis incohérent,Modérée,perte de confiance post-achat,True,"Le suivi colis changeait tous les jours entre en préparation, expédié et livré. Impossible de savoir où était réellement la commande. Cela donne l’impression que le suivi n’est pas maîtrisé."
ECOMMERCE-005337,2025-12-23,Email SAV,Client entreprise,Belgique,Abonnement premium,Achat,1,negative,Livraison / Logistique,transporteur injoignable,transporteur injoignable,Modérée,perte de confiance post-achat,True,"Le suivi colis changeait tous les jours entre en préparation, expédié et livré. Impossible de savoir où était réellement la commande. Cela peut pousser un client à ne pas revenir."
ECOMMERCE-005338,2025-12-15,Avis site,Client régulier,Suisse,Livraison standard,Livraison,2,negative,Livraison / Logistique,transporteur injoignable,transporteur injoignable,Modérée,perte de confiance post-achat,False,"J’ai payé une livraison express pour recevoir ma commande avant un déplacement, mais le colis est arrivé avec plusieurs jours de retard. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
ECOMMERCE-005339,2025-11-03,Avis site,Client régulier,Belgique,Livraison express,Livraison,2,negative,Livraison / Logistique,colis endommagé,colis endommagé,Faible,perte de confiance post-achat,False,"Mon colis est arrivé abîmé et l’emballage était ouvert. J’ai perdu confiance dans la capacité de la marque à gérer correctement une commande importante. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
ECOMMERCE-005340,2025-11-20,Email SAV,Nouveau client,Auvergne-Rhône-Alpes,Livraison express,Support après-vente,1,negative,Remboursement / Facturation,double prélèvement,double prélèvement,Faible,friction financière et perte de crédibilité,False,jattend toujours
ECOMMERCE-005341,2025-01-09,Trustpilot,Client régulier,Hauts-de-France,Livraison standard,Support après-vente,1,negative,Livraison / Logistique,transporteur injoignable,transporteur injoignable,Faible,perte de confiance post-achat,False,"Mon colis est arrivé abîmé et l’emballage était ouvert. J’ai perdu confiance dans la capacité de la marque à gérer correctement une commande importante. Le cas concerne le segment client régulier, sur le parcours support après-vente, avec un impact direct sur livraison standard."
ECOMMERCE-005342,2025-05-02,Application mobile,Client régulier,Hauts-de-France,Retour produit,Support après-vente,4,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,L’expérience s’est bien passée. Les informations étaient compréhensibles et le suivi était correct.
ECOMMERCE-005343,2025-03-06,Avis site,Client entreprise,Auvergne-Rhône-Alpes,Abonnement premium,Achat,5,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,"Le service a été rapide, clair et la personne en charge m’a donné une réponse utile."
ECOMMERCE-005344,2025-12-23,Chat client,Client régulier,Belgique,Retour produit,Support après-vente,3,negative,Produit / Qualité,produit défectueux,produit défectueux,Faible,dégradation de la promesse produit,False,on m’a dit d’attendre mais rien bouge
ECOMMERCE-005345,2025-11-30,Chat client,Nouveau client,Hauts-de-France,Commande marketplace,Support après-vente,3,negative,Produit / Qualité,erreur de taille,erreur de taille,Faible,dégradation de la promesse produit,False,"Le produit fonctionne, mais l’emballage était insuffisant et plusieurs éléments étaient rayés à l’arrivée. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
ECOMMERCE-005346,2025-04-25,Trustpilot,Client entreprise,Hauts-de-France,Commande marketplace,Livraison,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"La procédure est faisable, mais elle demande beaucoup d’attention pour éviter une erreur."
ECOMMERCE-005347,2025-10-25,Trustpilot,Client entreprise,Hauts-de-France,Retour produit,Livraison,1,negative,Support client,réponses contradictoires,réponses contradictoires,Faible,augmentation des relances et baisse satisfaction,False,ça devient pénible
ECOMMERCE-005348,2025-11-07,Application mobile,Client régulier,Île-de-France,Livraison standard,Support après-vente,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,jattend toujours
ECOMMERCE-005349,2025-05-13,Application mobile,Client régulier,Belgique,Abonnement premium,Retour,3,negative,Livraison / Logistique,retard livraison express,retard livraison express,Faible,perte de confiance post-achat,False,Mon colis est arrivé abîmé et l’emballage était ouvert. J’ai perdu confiance dans la capacité de la marque à gérer correctement une commande importante. Cette situation est remontée depuis Belgique et touche surtout le parcours retour.
ECOMMERCE-005350,2025-07-11,Trustpilot,Client régulier,Belgique,Retour produit,Remboursement,2,negative,Communication,absence de notification proactive,absence de notification proactive,Faible,manque de visibilité client,False,"Les emails de suivi ne sont pas clairs. Je ne sais pas si ma commande est en préparation, expédiée ou bloquée. Cette situation est remontée depuis Belgique et touche surtout le parcours remboursement."
ECOMMERCE-005351,2025-12-16,Chat client,Nouveau client,Île-de-France,Commande marketplace,Achat,2,negative,Livraison / Logistique,retard livraison express,retard livraison express,Modérée,perte de confiance post-achat,False,"J’ai payé une livraison express pour recevoir ma commande avant un déplacement, mais le colis est arrivé avec plusieurs jours de retard. Cela donne l’impression que le suivi n’est pas maîtrisé."
ECOMMERCE-005352,2025-09-01,Chat client,Client régulier,Belgique,Commande marketplace,Livraison,3,negative,Remboursement / Facturation,montant incorrect,montant incorrect,Faible,friction financière et perte de crédibilité,True,commande jamais recu
ECOMMERCE-005353,2025-11-29,Avis site,Client premium,Auvergne-Rhône-Alpes,Retour produit,Remboursement,2,negative,Remboursement / Facturation,montant incorrect,montant incorrect,Modérée,friction financière et perte de crédibilité,False,Le montant remboursé ne correspond pas au montant validé lors du retour. Cela a retardé une décision importante.
ECOMMERCE-005354,2026-02-20,Trustpilot,Client premium,Suisse,Retour produit,Remboursement,1,negative,Support client,réponses contradictoires,réponses contradictoires,Modérée,augmentation des relances et baisse satisfaction,True,aucun retour depuis des jours
ECOMMERCE-005355,2025-11-16,Email SAV,Client entreprise,Île-de-France,Livraison express,Support après-vente,2,negative,Communication,absence de notification proactive,absence de notification proactive,Faible,manque de visibilité client,False,Les informations sur les délais sont trop générales. Cette situation est remontée depuis Île-de-France et touche surtout le parcours support après-vente.
ECOMMERCE-005356,2025-03-16,Email SAV,Client régulier,Auvergne-Rhône-Alpes,Abonnement premium,Support après-vente,4,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,"Le service a été rapide, clair et la personne en charge m’a donné une réponse utile."
ECOMMERCE-005357,2025-11-16,Chat client,Client régulier,Île-de-France,Livraison express,Achat,2,negative,Livraison / Logistique,retard livraison express,retard livraison express,Faible,perte de confiance post-achat,False,"Le colis a été reporté trois fois sans information claire. J’ai dû contacter le service client moi-même pour comprendre où était ma commande. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
ECOMMERCE-005358,2025-12-26,Trustpilot,Nouveau client,Suisse,Abonnement premium,Livraison,2,negative,Remboursement / Facturation,remboursement trop lent,remboursement trop lent,Faible,friction financière et perte de crédibilité,False,"J’ai reçu un avoir au lieu d’un remboursement alors que j’avais demandé un remboursement bancaire. Le cas concerne le segment nouveau client, sur le parcours livraison, avec un impact direct sur abonnement premium."
ECOMMERCE-005359,2026-01-15,Email SAV,Client régulier,Île-de-France,Livraison standard,Remboursement,2,negative,Produit / Qualité,emballage insuffisant,emballage insuffisant,Faible,dégradation de la promesse produit,False,Le produit reçu ne correspond pas aux photos du site. Cela a augmenté le stress autour de la démarche.
ECOMMERCE-005360,2026-01-12,Email SAV,Client premium,Hauts-de-France,Livraison express,Livraison,2,negative,Produit / Qualité,qualité inférieure aux photos,qualité inférieure aux photos,Faible,dégradation de la promesse produit,False,"Le produit fonctionne, mais l’emballage était insuffisant et plusieurs éléments étaient rayés à l’arrivée. Cela a augmenté le stress autour de la démarche."
ECOMMERCE-005361,2025-12-14,Application mobile,Client premium,Auvergne-Rhône-Alpes,Retour produit,Remboursement,2,negative,Produit / Qualité,erreur de taille,erreur de taille,Faible,dégradation de la promesse produit,False,"Le produit reçu ne correspond pas aux photos du site. Le cas concerne le segment client premium, sur le parcours remboursement, avec un impact direct sur retour produit."
ECOMMERCE-005362,2025-12-21,Avis site,Client régulier,Belgique,Retour produit,Retour,1,negative,Support client,délai de réponse long,délai de réponse long,Faible,augmentation des relances et baisse satisfaction,False,Le service client répond avec des messages automatiques qui ne traitent pas mon problème. Cela peut pousser un client à ne pas revenir.
ECOMMERCE-005363,2025-02-26,Avis site,Client entreprise,Belgique,Retour produit,Support après-vente,2,negative,Produit / Qualité,produit défectueux,produit défectueux,Faible,dégradation de la promesse produit,False,"Le produit reçu ne correspond pas aux photos du site. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
ECOMMERCE-005364,2025-11-12,Trustpilot,Client premium,Île-de-France,Retour produit,Achat,1,negative,Livraison / Logistique,retard livraison express,retard livraison express,Modérée,perte de confiance post-achat,False,tjr aucun suivi
ECOMMERCE-005365,2025-11-09,Email SAV,Client régulier,Suisse,Commande marketplace,Livraison,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"bof, ça marche mais ce n’est pas très clair"
ECOMMERCE-005366,2025-03-29,Chat client,Client entreprise,Belgique,Abonnement premium,Remboursement,2,negative,Produit / Qualité,produit incomplet,produit incomplet,Faible,dégradation de la promesse produit,False,"Le produit fonctionne, mais l’emballage était insuffisant et plusieurs éléments étaient rayés à l’arrivée. Cela peut pousser un client à ne pas revenir."
ECOMMERCE-005367,2025-11-01,Email SAV,Nouveau client,Hauts-de-France,Commande marketplace,Retour,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"L’expérience est correcte, mais il manque un suivi plus visible."
ECOMMERCE-005368,2025-09-22,Application mobile,Client régulier,Suisse,Livraison standard,Support après-vente,1,negative,Livraison / Logistique,transporteur injoignable,transporteur injoignable,Modérée,perte de confiance post-achat,True,impossible de suivre le dossier
ECOMMERCE-005369,2025-01-18,Trustpilot,Client régulier,Auvergne-Rhône-Alpes,Commande marketplace,Support après-vente,2,negative,Remboursement / Facturation,avoir non reçu,avoir non reçu,Faible,friction financière et perte de crédibilité,False,"J’ai reçu un avoir au lieu d’un remboursement alors que j’avais demandé un remboursement bancaire. Pour un profil client régulier, ce niveau de friction réduit fortement la confiance dans le service."
ECOMMERCE-005370,2025-04-28,Trustpilot,Client entreprise,Belgique,Livraison express,Achat,2,negative,Livraison / Logistique,suivi colis incohérent,suivi colis incohérent,Faible,perte de confiance post-achat,False,toujours rien...
ECOMMERCE-005371,2025-06-24,Email SAV,Client régulier,Belgique,Retour produit,Retour,2,negative,Support client,délai de réponse long,délai de réponse long,Modérée,augmentation des relances et baisse satisfaction,False,"L’agent était poli, mais il n’avait pas la capacité de résoudre le problème. Cela a retardé une décision importante."
ECOMMERCE-005372,2025-11-08,Email SAV,Client régulier,Hauts-de-France,Commande marketplace,Livraison,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,toujours rien reçu
ECOMMERCE-005373,2025-10-31,Avis site,Client premium,Belgique,Retour produit,Support après-vente,1,negative,Support client,réponses automatiques,réponses automatiques,Critique,augmentation des relances et baisse satisfaction,True,J’ai ouvert une demande urgente mais je n’ai reçu aucune réponse utile pendant plusieurs jours. Cela a retardé une décision importante.
ECOMMERCE-005374,2025-12-14,Application mobile,Client premium,Île-de-France,Commande marketplace,Remboursement,1,negative,Remboursement / Facturation,remboursement trop lent,remboursement trop lent,Faible,friction financière et perte de crédibilité,False,jattend toujours
ECOMMERCE-005375,2025-12-19,Email SAV,Client régulier,Auvergne-Rhône-Alpes,Abonnement premium,Livraison,1,negative,Remboursement / Facturation,avoir non reçu,avoir non reçu,Faible,friction financière et perte de crédibilité,False,J’ai reçu un avoir au lieu d’un remboursement alors que j’avais demandé un remboursement bancaire. Cette situation est remontée depuis Auvergne-Rhône-Alpes et touche surtout le parcours livraison.
ECOMMERCE-005376,2025-11-15,Chat client,Client entreprise,Auvergne-Rhône-Alpes,Livraison express,Livraison,1,negative,Remboursement / Facturation,remboursement trop lent,remboursement trop lent,Faible,friction financière et perte de crédibilité,False,"J’ai reçu un avoir au lieu d’un remboursement alors que j’avais demandé un remboursement bancaire. Pour un profil client entreprise, ce niveau de friction réduit fortement la confiance dans le service."
ECOMMERCE-005377,2025-10-08,Trustpilot,Client régulier,Hauts-de-France,Abonnement premium,Achat,1,negative,Remboursement / Facturation,double prélèvement,double prélèvement,Modérée,friction financière et perte de crédibilité,True,support impossible
ECOMMERCE-005378,2025-08-15,Avis site,Client entreprise,Hauts-de-France,Livraison express,Support après-vente,1,negative,Produit / Qualité,erreur de taille,erreur de taille,Faible,dégradation de la promesse produit,False,nul
ECOMMERCE-005379,2025-08-29,Email SAV,Client entreprise,Belgique,Abonnement premium,Livraison,4,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,L’expérience s’est bien passée. Les informations étaient compréhensibles et le suivi était correct.
ECOMMERCE-005380,2025-08-09,Avis site,Client entreprise,Hauts-de-France,Livraison standard,Support après-vente,1,negative,Communication,manque de transparence,manque de transparence,Élevée,manque de visibilité client,False,"Je n’ai reçu aucune notification proactive alors que ma commande était en retard. Pour un profil client entreprise, ce niveau de friction réduit fortement la confiance dans le service."
ECOMMERCE-005381,2025-06-01,Application mobile,Nouveau client,Belgique,Livraison express,Achat,1,negative,Remboursement / Facturation,montant incorrect,montant incorrect,Faible,friction financière et perte de crédibilité,False,"J’ai reçu un avoir au lieu d’un remboursement alors que j’avais demandé un remboursement bancaire. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
ECOMMERCE-005382,2025-04-13,Application mobile,Client régulier,Belgique,Abonnement premium,Retour,1,negative,Support client,relances multiples,relances multiples,Élevée,augmentation des relances et baisse satisfaction,True,"J’ai ouvert une demande urgente mais je n’ai reçu aucune réponse utile pendant plusieurs jours. Pour un profil client régulier, ce niveau de friction réduit fortement la confiance dans le service."
ECOMMERCE-005383,2025-01-05,Avis site,Client entreprise,Auvergne-Rhône-Alpes,Retour produit,Support après-vente,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"bof, ça marche mais ce n’est pas très clair"
ECOMMERCE-005384,2025-11-07,Trustpilot,Client entreprise,Auvergne-Rhône-Alpes,Livraison standard,Retour,1,negative,Support client,délai de réponse long,délai de réponse long,Faible,augmentation des relances et baisse satisfaction,False,bloqué depuis hier
ECOMMERCE-005385,2025-07-23,Application mobile,Client régulier,Hauts-de-France,Retour produit,Retour,3,negative,Support client,relances multiples,relances multiples,Faible,augmentation des relances et baisse satisfaction,False,"Le service client répond avec des messages automatiques qui ne traitent pas mon problème. Le cas concerne le segment client régulier, sur le parcours retour, avec un impact direct sur retour produit."
ECOMMERCE-005386,2025-03-06,Email SAV,Nouveau client,Suisse,Livraison express,Support après-vente,1,negative,Livraison / Logistique,colis marqué livré mais non reçu,colis marqué livré mais non reçu,Modérée,perte de confiance post-achat,True,impossible de payer
ECOMMERCE-005387,2025-05-06,Trustpilot,Client régulier,Hauts-de-France,Commande marketplace,Support après-vente,2,negative,Produit / Qualité,qualité inférieure aux photos,qualité inférieure aux photos,Faible,dégradation de la promesse produit,False,"Le produit fonctionne, mais l’emballage était insuffisant et plusieurs éléments étaient rayés à l’arrivée. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
ECOMMERCE-005388,2025-11-21,Application mobile,Nouveau client,Hauts-de-France,Livraison express,Livraison,1,negative,Support client,réponses automatiques,réponses automatiques,Modérée,augmentation des relances et baisse satisfaction,False,aucune visibilité
