feedback_id,date,canal,segment_client,region,produit_service,parcours_client,score,sentiment_attendu,theme_attendu,sous_theme,irritant,niveau_urgence,impact_business,est_bloquant,commentaire
EMBASSY-004220,2025-07-21,Email consulaire,Diaspora,Luxembourg,Visa,Dépôt dossier,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"Le service fonctionne, mais certaines étapes pourraient être mieux expliquées."
EMBASSY-004221,2025-08-20,Avis citoyen,Famille,Luxembourg,Passeport,Suivi dossier,2,negative,Démarches administratives,documents demandés contradictoires,documents demandés contradictoires,Élevée,perte de confiance citoyenne et saturation des demandes,True,"Le délai de traitement bloque mon voyage alors que la situation est urgente. Le cas concerne le segment famille, sur le parcours suivi dossier, avec un impact direct sur passeport."
EMBASSY-004222,2025-08-19,Téléphone,Famille,Suisse,Acte consulaire,Dépôt dossier,2,negative,Démarches administratives,procédure passeport confuse,procédure passeport confuse,Faible,perte de confiance citoyenne et saturation des demandes,True,commande jamais recu
EMBASSY-004223,2026-01-09,Avis citoyen,Urgence voyage,Luxembourg,Légalisation,Prise de rendez-vous,2,negative,Communication,absence de notification,absence de notification,Modérée,augmentation des relances et incompréhension des procédures,False,Aucune notification n’est envoyée pour expliquer l’avancement du dossier. Cela m’a obligé à relancer plusieurs fois.
EMBASSY-004224,2025-10-31,Avis citoyen,Professionnel,Pays-Bas,Légalisation,Dépôt dossier,1,negative,Démarches administratives,délai traitement long,délai traitement long,Élevée,perte de confiance citoyenne et saturation des demandes,False,"Mon dossier est complet, mais je n’ai reçu aucun suivi depuis plusieurs semaines. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
EMBASSY-004225,2025-09-08,Accueil physique,Urgence voyage,Suisse,Acte consulaire,Dépôt dossier,1,negative,Démarches administratives,procédure passeport confuse,procédure passeport confuse,Élevée,perte de confiance citoyenne et saturation des demandes,False,"Mon dossier est complet, mais je n’ai reçu aucun suivi depuis plusieurs semaines. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
EMBASSY-004226,2025-03-04,Téléphone,Urgence voyage,Pays-Bas,Passeport,Dépôt dossier,4,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,J’ai apprécié la clarté des informations et le professionnalisme de l’équipe.
EMBASSY-004227,2025-04-27,Avis citoyen,Famille,Luxembourg,Légalisation,Prise de rendez-vous,1,negative,Démarches administratives,procédure passeport confuse,procédure passeport confuse,Élevée,perte de confiance citoyenne et saturation des demandes,False,"Mon dossier est complet, mais je n’ai reçu aucun suivi depuis plusieurs semaines. Le cas concerne le segment famille, sur le parcours prise de rendez-vous, avec un impact direct sur légalisation."
EMBASSY-004228,2025-08-29,Email consulaire,Famille,Suisse,Visa,Prise de rendez-vous,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,pas bloqué mais pas fluide non plus
EMBASSY-004229,2025-06-30,Téléphone,Diaspora,Pays-Bas,Acte consulaire,Suivi dossier,1,negative,Communication,procédure peu lisible,procédure peu lisible,Faible,augmentation des relances et incompréhension des procédures,False,"J’ai envoyé plusieurs emails mais je n’ai pas reçu de réponse claire. Le cas concerne le segment diaspora, sur le parcours suivi dossier, avec un impact direct sur acte consulaire."
EMBASSY-004230,2025-07-19,Formulaire de contact,Urgence voyage,Pays-Bas,Acte consulaire,Retrait document,3,negative,Démarches administratives,délai traitement long,délai traitement long,Faible,perte de confiance citoyenne et saturation des demandes,False,c’est pas clair du tout
EMBASSY-004231,2025-06-04,Formulaire de contact,Famille,Luxembourg,Passeport,Paiement,2,negative,Accueil / Support usager,expérience stressante,expérience stressante,Faible,expérience usager dégradée,False,Je dois répéter ma situation à chaque contact. Cette situation est remontée depuis Luxembourg et touche surtout le parcours paiement.
EMBASSY-004232,2025-10-13,Email consulaire,Famille,Luxembourg,Acte consulaire,Dépôt dossier,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"L’expérience est correcte, mais il manque un suivi plus visible."
EMBASSY-004233,2025-12-07,Téléphone,Étudiant,France,Visa,Prise de rendez-vous,5,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,L’expérience s’est bien passée. Les informations étaient compréhensibles et le suivi était correct.
EMBASSY-004234,2025-06-02,Avis citoyen,Étudiant,Belgique,Visa,Paiement,1,negative,Communication,absence de notification,absence de notification,Faible,augmentation des relances et incompréhension des procédures,False,nul
EMBASSY-004235,2025-08-25,Téléphone,Diaspora,France,Acte consulaire,Dépôt dossier,1,negative,Communication,procédure peu lisible,procédure peu lisible,Faible,augmentation des relances et incompréhension des procédures,False,"Les informations sur le visa sont difficiles à comprendre et changent selon l’interlocuteur. Pour un profil diaspora, ce niveau de friction réduit fortement la confiance dans le service."
EMBASSY-004236,2025-10-27,Email consulaire,Étudiant,France,Rendez-vous,Paiement,4,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,Le problème a été résolu rapidement après mon contact avec le support.
EMBASSY-004237,2026-01-06,Avis citoyen,Étudiant,Luxembourg,Passeport,Retrait document,2,negative,Démarches administratives,rendez-vous indisponible,rendez-vous indisponible,Faible,perte de confiance citoyenne et saturation des demandes,False,"Je n’arrive pas à obtenir un rendez-vous pour le renouvellement de mon passeport. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
EMBASSY-004238,2025-09-07,Email consulaire,Diaspora,Belgique,Rendez-vous,Prise de rendez-vous,3,negative,Paiement / Frais consulaires,tarif incompris,tarif incompris,Faible,friction administrative et manque de transparence,False,nul
EMBASSY-004239,2025-07-12,Email consulaire,Diaspora,Belgique,Légalisation,Suivi dossier,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,pas bloqué mais pas fluide non plus
EMBASSY-004240,2025-08-06,Email consulaire,Étudiant,France,Rendez-vous,Retrait document,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"La procédure est faisable, mais elle demande beaucoup d’attention pour éviter une erreur."
EMBASSY-004241,2025-09-19,Email consulaire,Étudiant,Suisse,Rendez-vous,Dépôt dossier,1,negative,Communication,téléphone injoignable,téléphone injoignable,Élevée,augmentation des relances et incompréhension des procédures,False,Aucune notification n’est envoyée pour expliquer l’avancement du dossier. Cela a retardé une décision importante.
EMBASSY-004242,2025-02-03,Formulaire de contact,Professionnel,Suisse,Rendez-vous,Retrait document,3,negative,Communication,procédure peu lisible,procédure peu lisible,Faible,augmentation des relances et incompréhension des procédures,False,"J’ai envoyé plusieurs emails mais je n’ai pas reçu de réponse claire. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
EMBASSY-004243,2025-12-21,Accueil physique,Urgence voyage,Suisse,Acte consulaire,Dépôt dossier,1,negative,Paiement / Frais consulaires,paiement supplémentaire,paiement supplémentaire,Faible,friction administrative et manque de transparence,False,"Les frais consulaires ne sont pas expliqués clairement avant le dépôt du dossier. Le cas concerne le segment urgence voyage, sur le parcours dépôt dossier, avec un impact direct sur acte consulaire."
EMBASSY-004244,2025-06-20,Avis citoyen,Étudiant,France,Acte consulaire,Suivi dossier,3,negative,Paiement / Frais consulaires,paiement supplémentaire,paiement supplémentaire,Faible,friction administrative et manque de transparence,False,toujours rien reçu
EMBASSY-004245,2025-04-30,Formulaire de contact,Famille,Suisse,Visa,Dépôt dossier,4,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,"merci au support cette fois, problème réglé rapidement"
EMBASSY-004246,2025-08-30,Email consulaire,Professionnel,Belgique,Visa,Dépôt dossier,5,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,Le problème a été résolu rapidement après mon contact avec le support.
EMBASSY-004247,2025-01-03,Email consulaire,Professionnel,Pays-Bas,Acte consulaire,Dépôt dossier,2,negative,Démarches administratives,rendez-vous indisponible,rendez-vous indisponible,Élevée,perte de confiance citoyenne et saturation des demandes,True,"Le délai de traitement bloque mon voyage alors que la situation est urgente. Le cas concerne le segment professionnel, sur le parcours dépôt dossier, avec un impact direct sur acte consulaire."
EMBASSY-004248,2025-08-22,Avis citoyen,Urgence voyage,Luxembourg,Passeport,Retrait document,2,negative,Démarches administratives,dossier sans suivi,dossier sans suivi,Élevée,perte de confiance citoyenne et saturation des demandes,True,Le délai de traitement bloque mon voyage alors que la situation est urgente. Cela donne l’impression que le suivi n’est pas maîtrisé.
EMBASSY-004249,2025-03-07,Email consulaire,Famille,Pays-Bas,Rendez-vous,Paiement,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"La procédure est faisable, mais elle demande beaucoup d’attention pour éviter une erreur."
EMBASSY-004250,2025-12-05,Email consulaire,Urgence voyage,Belgique,Rendez-vous,Dépôt dossier,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"bof, ça marche mais ce n’est pas très clair"
EMBASSY-004251,2025-06-03,Avis citoyen,Diaspora,Belgique,Légalisation,Dépôt dossier,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"bof, ça marche mais ce n’est pas très clair"
EMBASSY-004252,2025-12-24,Formulaire de contact,Famille,Suisse,Passeport,Dépôt dossier,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,pas bloqué mais pas fluide non plus
EMBASSY-004253,2025-12-22,Téléphone,Professionnel,Suisse,Légalisation,Paiement,3,negative,Communication,emails sans réponse,emails sans réponse,Faible,augmentation des relances et incompréhension des procédures,False,"Les informations sur le visa sont difficiles à comprendre et changent selon l’interlocuteur. Le cas concerne le segment professionnel, sur le parcours paiement, avec un impact direct sur légalisation."
EMBASSY-004254,2025-08-15,Téléphone,Diaspora,Pays-Bas,Rendez-vous,Suivi dossier,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,ça devient pénible
EMBASSY-004255,2025-02-13,Accueil physique,Diaspora,Pays-Bas,Rendez-vous,Retrait document,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,franchement abusé
EMBASSY-004256,2025-10-18,Téléphone,Professionnel,Suisse,Acte consulaire,Suivi dossier,1,negative,Communication,procédure peu lisible,procédure peu lisible,Faible,augmentation des relances et incompréhension des procédures,False,"Les informations sur le visa sont difficiles à comprendre et changent selon l’interlocuteur. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
EMBASSY-004257,2025-10-15,Email consulaire,Urgence voyage,Belgique,Acte consulaire,Prise de rendez-vous,1,negative,Accueil / Support usager,orientation insuffisante,orientation insuffisante,Faible,expérience usager dégradée,False,La situation est stressante car mon dossier concerne une urgence familiale. Cela donne l’impression que le suivi n’est pas maîtrisé.
EMBASSY-004258,2026-01-14,Email consulaire,Famille,Belgique,Visa,Prise de rendez-vous,2,negative,Démarches administratives,rendez-vous indisponible,rendez-vous indisponible,Faible,perte de confiance citoyenne et saturation des demandes,False,service lent
EMBASSY-004259,2025-07-18,Formulaire de contact,Urgence voyage,Pays-Bas,Acte consulaire,Prise de rendez-vous,3,negative,Accueil / Support usager,orientation insuffisante,orientation insuffisante,Faible,expérience usager dégradée,False,bloqué depuis hier
EMBASSY-004260,2025-06-22,Formulaire de contact,Famille,Suisse,Passeport,Paiement,1,negative,Démarches administratives,procédure passeport confuse,procédure passeport confuse,Faible,perte de confiance citoyenne et saturation des demandes,False,Je n’arrive pas à obtenir un rendez-vous pour le renouvellement de mon passeport. Cela a augmenté le stress autour de la démarche.
EMBASSY-004261,2026-01-31,Accueil physique,Urgence voyage,Luxembourg,Acte consulaire,Dépôt dossier,1,negative,Accueil / Support usager,absence de délai,absence de délai,Faible,expérience usager dégradée,False,je comprends pas
EMBASSY-004262,2025-07-16,Accueil physique,Famille,Luxembourg,Acte consulaire,Dépôt dossier,2,negative,Communication,procédure peu lisible,procédure peu lisible,Faible,augmentation des relances et incompréhension des procédures,False,"J’ai envoyé plusieurs emails mais je n’ai pas reçu de réponse claire. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
EMBASSY-004263,2025-12-23,Email consulaire,Urgence voyage,Pays-Bas,Acte consulaire,Retrait document,2,negative,Communication,information visa confuse,information visa confuse,Modérée,augmentation des relances et incompréhension des procédures,False,"Aucune notification n’est envoyée pour expliquer l’avancement du dossier. Le cas concerne le segment urgence voyage, sur le parcours retrait document, avec un impact direct sur acte consulaire."
EMBASSY-004264,2025-05-20,Téléphone,Famille,Luxembourg,Acte consulaire,Retrait document,2,negative,Accueil / Support usager,orientation insuffisante,orientation insuffisante,Modérée,expérience usager dégradée,True,aucun retour depuis des jours
EMBASSY-004265,2025-06-23,Accueil physique,Diaspora,Luxembourg,Rendez-vous,Dépôt dossier,2,negative,Paiement / Frais consulaires,mode paiement limité,mode paiement limité,Faible,friction administrative et manque de transparence,False,"Les frais consulaires ne sont pas expliqués clairement avant le dépôt du dossier. Pour un profil diaspora, ce niveau de friction réduit fortement la confiance dans le service."
EMBASSY-004266,2025-06-16,Téléphone,Étudiant,Belgique,Acte consulaire,Paiement,1,negative,Démarches administratives,procédure passeport confuse,procédure passeport confuse,Élevée,perte de confiance citoyenne et saturation des demandes,False,"Mon dossier est complet, mais je n’ai reçu aucun suivi depuis plusieurs semaines. Pour un profil étudiant, ce niveau de friction réduit fortement la confiance dans le service."
EMBASSY-004267,2025-08-22,Formulaire de contact,Urgence voyage,Belgique,Acte consulaire,Prise de rendez-vous,2,negative,Accueil / Support usager,répétition dossier,répétition dossier,Faible,expérience usager dégradée,False,"La situation est stressante car mon dossier concerne une urgence familiale. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
EMBASSY-004268,2025-08-20,Formulaire de contact,Famille,Luxembourg,Acte consulaire,Retrait document,3,negative,Démarches administratives,rendez-vous indisponible,rendez-vous indisponible,Faible,perte de confiance citoyenne et saturation des demandes,False,toujours le même problème
EMBASSY-004269,2025-07-13,Téléphone,Étudiant,Luxembourg,Acte consulaire,Retrait document,2,negative,Communication,absence de notification,absence de notification,Faible,augmentation des relances et incompréhension des procédures,False,Les informations sur le visa sont difficiles à comprendre et changent selon l’interlocuteur. Cette situation est remontée depuis Luxembourg et touche surtout le parcours retrait document.
EMBASSY-004270,2025-03-21,Accueil physique,Famille,Pays-Bas,Passeport,Prise de rendez-vous,1,negative,Accueil / Support usager,orientation insuffisante,orientation insuffisante,Faible,expérience usager dégradée,False,personne répond
EMBASSY-004271,2025-12-16,Formulaire de contact,Professionnel,Pays-Bas,Légalisation,Paiement,2,negative,Accueil / Support usager,expérience stressante,expérience stressante,Modérée,expérience usager dégradée,False,"L’accueil est poli, mais personne ne peut me donner un délai précis. Cela a créé une perte de confiance."
EMBASSY-004272,2026-01-20,Téléphone,Famille,Suisse,Passeport,Retrait document,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"Je n’ai pas rencontré de blocage majeur, mais la communication pourrait être améliorée."
EMBASSY-004273,2025-10-12,Formulaire de contact,Étudiant,Belgique,Passeport,Suivi dossier,4,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,Le problème a été résolu rapidement après mon contact avec le support.
EMBASSY-004274,2025-09-08,Avis citoyen,Étudiant,France,Légalisation,Prise de rendez-vous,1,negative,Communication,emails sans réponse,emails sans réponse,Modérée,augmentation des relances et incompréhension des procédures,False,"Aucune notification n’est envoyée pour expliquer l’avancement du dossier. Le cas concerne le segment étudiant, sur le parcours prise de rendez-vous, avec un impact direct sur légalisation."
EMBASSY-004275,2025-08-02,Formulaire de contact,Urgence voyage,Suisse,Acte consulaire,Retrait document,1,negative,Communication,emails sans réponse,emails sans réponse,Faible,augmentation des relances et incompréhension des procédures,False,merci au support
EMBASSY-004276,2025-11-09,Téléphone,Professionnel,Suisse,Acte consulaire,Prise de rendez-vous,1,negative,Démarches administratives,documents demandés contradictoires,documents demandés contradictoires,Faible,perte de confiance citoyenne et saturation des demandes,False,"La procédure indiquée sur le site ne correspond pas aux documents demandés sur place. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
EMBASSY-004277,2025-07-19,Accueil physique,Famille,Pays-Bas,Légalisation,Suivi dossier,1,negative,Démarches administratives,procédure passeport confuse,procédure passeport confuse,Élevée,perte de confiance citoyenne et saturation des demandes,True,Le délai de traitement bloque mon voyage alors que la situation est urgente. Cela m’a obligé à relancer plusieurs fois.
EMBASSY-004278,2025-12-11,Email consulaire,Diaspora,Luxembourg,Rendez-vous,Prise de rendez-vous,1,negative,Communication,emails sans réponse,emails sans réponse,Faible,augmentation des relances et incompréhension des procédures,False,"J’ai envoyé plusieurs emails mais je n’ai pas reçu de réponse claire. Le cas concerne le segment diaspora, sur le parcours prise de rendez-vous, avec un impact direct sur rendez-vous."
EMBASSY-004279,2025-02-22,Email consulaire,Professionnel,Pays-Bas,Légalisation,Paiement,2,negative,Accueil / Support usager,orientation insuffisante,orientation insuffisante,Faible,expérience usager dégradée,False,super cette fois
EMBASSY-004280,2025-08-25,Téléphone,Professionnel,France,Légalisation,Retrait document,1,negative,Communication,procédure peu lisible,procédure peu lisible,Faible,augmentation des relances et incompréhension des procédures,False,"J’ai envoyé plusieurs emails mais je n’ai pas reçu de réponse claire. Pour un profil professionnel, ce niveau de friction réduit fortement la confiance dans le service."
EMBASSY-004281,2025-02-03,Accueil physique,Professionnel,Belgique,Légalisation,Dépôt dossier,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,service lent
EMBASSY-004282,2025-07-12,Email consulaire,Professionnel,France,Visa,Dépôt dossier,2,negative,Démarches administratives,rendez-vous indisponible,rendez-vous indisponible,Élevée,perte de confiance citoyenne et saturation des demandes,False,"Mon dossier est complet, mais je n’ai reçu aucun suivi depuis plusieurs semaines. Pour un profil professionnel, ce niveau de friction réduit fortement la confiance dans le service."
EMBASSY-004283,2025-07-26,Email consulaire,Urgence voyage,France,Acte consulaire,Paiement,1,negative,Communication,information visa confuse,information visa confuse,Faible,augmentation des relances et incompréhension des procédures,False,"J’ai envoyé plusieurs emails mais je n’ai pas reçu de réponse claire. Pour un profil urgence voyage, ce niveau de friction réduit fortement la confiance dans le service."
EMBASSY-004284,2025-08-03,Avis citoyen,Professionnel,Belgique,Acte consulaire,Paiement,1,negative,Démarches administratives,procédure passeport confuse,procédure passeport confuse,Élevée,perte de confiance citoyenne et saturation des demandes,True,"Le délai de traitement bloque mon voyage alors que la situation est urgente. Le cas concerne le segment professionnel, sur le parcours paiement, avec un impact direct sur acte consulaire."
EMBASSY-004285,2025-03-04,Email consulaire,Famille,Belgique,Passeport,Retrait document,3,negative,Communication,emails sans réponse,emails sans réponse,Faible,augmentation des relances et incompréhension des procédures,False,"Les informations sur le visa sont difficiles à comprendre et changent selon l’interlocuteur. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
EMBASSY-004286,2025-10-21,Email consulaire,Urgence voyage,France,Acte consulaire,Paiement,2,negative,Communication,téléphone injoignable,téléphone injoignable,Modérée,augmentation des relances et incompréhension des procédures,False,"Aucune notification n’est envoyée pour expliquer l’avancement du dossier. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
EMBASSY-004287,2025-11-05,Accueil physique,Urgence voyage,Pays-Bas,Légalisation,Suivi dossier,5,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,Le problème a été résolu rapidement après mon contact avec le support.
EMBASSY-004288,2025-08-26,Téléphone,Étudiant,Luxembourg,Passeport,Dépôt dossier,1,negative,Démarches administratives,procédure passeport confuse,procédure passeport confuse,Élevée,perte de confiance citoyenne et saturation des demandes,False,"Mon dossier est complet, mais je n’ai reçu aucun suivi depuis plusieurs semaines. Cela peut pousser un client à ne pas revenir."
EMBASSY-004289,2025-09-30,Accueil physique,Professionnel,Belgique,Rendez-vous,Prise de rendez-vous,1,negative,Démarches administratives,dossier sans suivi,dossier sans suivi,Élevée,perte de confiance citoyenne et saturation des demandes,True,Le délai de traitement bloque mon voyage alors que la situation est urgente. Cela peut pousser un client à ne pas revenir.
EMBASSY-004290,2025-07-23,Accueil physique,Étudiant,Pays-Bas,Passeport,Retrait document,1,negative,Démarches administratives,procédure passeport confuse,procédure passeport confuse,Faible,perte de confiance citoyenne et saturation des demandes,False,"Je n’arrive pas à obtenir un rendez-vous pour le renouvellement de mon passeport. Le cas concerne le segment étudiant, sur le parcours retrait document, avec un impact direct sur passeport."
EMBASSY-004291,2025-05-06,Accueil physique,Professionnel,Luxembourg,Visa,Retrait document,2,negative,Démarches administratives,documents demandés contradictoires,documents demandés contradictoires,Faible,perte de confiance citoyenne et saturation des demandes,False,nul
EMBASSY-004292,2026-02-02,Formulaire de contact,Diaspora,Suisse,Acte consulaire,Dépôt dossier,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"Le service fonctionne, mais certaines étapes pourraient être mieux expliquées."
EMBASSY-004293,2025-12-18,Avis citoyen,Étudiant,Belgique,Rendez-vous,Paiement,1,negative,Communication,procédure peu lisible,procédure peu lisible,Faible,augmentation des relances et incompréhension des procédures,False,franchement abusé
EMBASSY-004294,2025-06-08,Formulaire de contact,Étudiant,Luxembourg,Visa,Dépôt dossier,1,negative,Communication,emails sans réponse,emails sans réponse,Modérée,augmentation des relances et incompréhension des procédures,True,impossible de payer
EMBASSY-004295,2025-06-30,Accueil physique,Professionnel,France,Passeport,Prise de rendez-vous,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"La procédure est faisable, mais elle demande beaucoup d’attention pour éviter une erreur."
EMBASSY-004296,2025-01-09,Formulaire de contact,Famille,Belgique,Rendez-vous,Paiement,2,negative,Démarches administratives,dossier sans suivi,dossier sans suivi,Faible,perte de confiance citoyenne et saturation des demandes,False,"La procédure indiquée sur le site ne correspond pas aux documents demandés sur place. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
EMBASSY-004297,2025-07-17,Email consulaire,Étudiant,Pays-Bas,Acte consulaire,Prise de rendez-vous,4,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,J’ai apprécié la clarté des informations et le professionnalisme de l’équipe.
EMBASSY-004298,2025-01-26,Avis citoyen,Urgence voyage,Belgique,Acte consulaire,Prise de rendez-vous,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"La procédure est faisable, mais elle demande beaucoup d’attention pour éviter une erreur."
EMBASSY-004299,2025-07-28,Avis citoyen,Professionnel,Suisse,Rendez-vous,Suivi dossier,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"Le service fonctionne, mais certaines étapes pourraient être mieux expliquées."
EMBASSY-004300,2025-09-21,Email consulaire,Famille,Pays-Bas,Visa,Dépôt dossier,2,negative,Paiement / Frais consulaires,paiement supplémentaire,paiement supplémentaire,Faible,friction administrative et manque de transparence,False,Le reçu n’indique pas clairement à quelle démarche correspond le paiement. Cette situation est remontée depuis Pays-Bas et touche surtout le parcours dépôt dossier.
EMBASSY-004301,2025-08-24,Formulaire de contact,Diaspora,Pays-Bas,Légalisation,Dépôt dossier,2,negative,Démarches administratives,procédure passeport confuse,procédure passeport confuse,Élevée,perte de confiance citoyenne et saturation des demandes,True,Le délai de traitement bloque mon voyage alors que la situation est urgente. Cette situation est remontée depuis Pays-Bas et touche surtout le parcours dépôt dossier.
EMBASSY-004302,2025-09-10,Avis citoyen,Famille,France,Passeport,Paiement,3,negative,Accueil / Support usager,absence de délai,absence de délai,Faible,expérience usager dégradée,False,"L’accueil est poli, mais personne ne peut me donner un délai précis. Le cas concerne le segment famille, sur le parcours paiement, avec un impact direct sur passeport."
EMBASSY-004303,2025-05-16,Téléphone,Professionnel,Suisse,Visa,Dépôt dossier,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"L’expérience est correcte, mais il manque un suivi plus visible."
EMBASSY-004304,2026-01-15,Avis citoyen,Urgence voyage,Pays-Bas,Rendez-vous,Retrait document,5,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,Le problème a été résolu rapidement après mon contact avec le support.
EMBASSY-004305,2025-05-31,Formulaire de contact,Famille,France,Visa,Suivi dossier,2,negative,Accueil / Support usager,orientation insuffisante,orientation insuffisante,Faible,expérience usager dégradée,False,"L’accueil est poli, mais personne ne peut me donner un délai précis. Le cas concerne le segment famille, sur le parcours suivi dossier, avec un impact direct sur visa."
EMBASSY-004306,2025-09-02,Accueil physique,Étudiant,Pays-Bas,Passeport,Prise de rendez-vous,2,negative,Démarches administratives,délai traitement long,délai traitement long,Modérée,perte de confiance citoyenne et saturation des demandes,False,La procédure indiquée sur le site ne correspond pas aux documents demandés sur place. Cela a retardé une décision importante.
EMBASSY-004307,2025-05-14,Accueil physique,Diaspora,Luxembourg,Passeport,Prise de rendez-vous,1,negative,Démarches administratives,rendez-vous indisponible,rendez-vous indisponible,Faible,perte de confiance citoyenne et saturation des demandes,False,Je n’arrive pas à obtenir un rendez-vous pour le renouvellement de mon passeport. Cette situation est remontée depuis Luxembourg et touche surtout le parcours prise de rendez-vous.
EMBASSY-004308,2025-07-24,Email consulaire,Famille,Suisse,Passeport,Retrait document,3,negative,Communication,information visa confuse,information visa confuse,Faible,augmentation des relances et incompréhension des procédures,False,"J’ai envoyé plusieurs emails mais je n’ai pas reçu de réponse claire. Pour un profil famille, ce niveau de friction réduit fortement la confiance dans le service."
EMBASSY-004309,2025-08-29,Formulaire de contact,Professionnel,Belgique,Rendez-vous,Paiement,1,negative,Communication,emails sans réponse,emails sans réponse,Faible,augmentation des relances et incompréhension des procédures,False,toujours rien reçu
EMBASSY-004310,2025-08-16,Téléphone,Urgence voyage,France,Rendez-vous,Paiement,1,negative,Communication,procédure peu lisible,procédure peu lisible,Modérée,augmentation des relances et incompréhension des procédures,False,"Aucune notification n’est envoyée pour expliquer l’avancement du dossier. Le cas concerne le segment urgence voyage, sur le parcours paiement, avec un impact direct sur rendez-vous."
EMBASSY-004311,2026-02-16,Téléphone,Famille,Pays-Bas,Visa,Dépôt dossier,2,negative,Paiement / Frais consulaires,frais peu expliqués,frais peu expliqués,Faible,friction administrative et manque de transparence,False,"Le reçu n’indique pas clairement à quelle démarche correspond le paiement. Pour un profil famille, ce niveau de friction réduit fortement la confiance dans le service."
EMBASSY-004312,2025-08-26,Téléphone,Étudiant,Belgique,Rendez-vous,Prise de rendez-vous,1,negative,Accueil / Support usager,orientation insuffisante,orientation insuffisante,Faible,expérience usager dégradée,False,support repond a coté
EMBASSY-004313,2025-07-23,Téléphone,Urgence voyage,Belgique,Passeport,Paiement,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"Je n’ai pas rencontré de blocage majeur, mais la communication pourrait être améliorée."
EMBASSY-004314,2025-09-18,Avis citoyen,Famille,France,Visa,Suivi dossier,3,negative,Accueil / Support usager,expérience stressante,expérience stressante,Faible,expérience usager dégradée,False,On m’a demandé de revenir avec un document qui n’était pas mentionné avant. Cela peut pousser un client à ne pas revenir.
EMBASSY-004315,2025-08-23,Formulaire de contact,Professionnel,Luxembourg,Rendez-vous,Dépôt dossier,4,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,J’ai apprécié la clarté des informations et le professionnalisme de l’équipe.
