feedback_id,date,canal,segment_client,region,produit_service,parcours_client,score,sentiment_attendu,theme_attendu,sous_theme,irritant,niveau_urgence,impact_business,est_bloquant,commentaire
SAAS-004345,2025-03-31,Ticket support,Grand compte,Afrique francophone,Dashboard analytics,Support,2,negative,Communication,statut incident peu visible,statut incident peu visible,Faible,manque de prévisibilité pour les clients B2B,False,personne répond
SAAS-004346,2025-05-25,Ticket support,Équipe produit,Belgique,Gestion utilisateurs,Usage quotidien,4,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,J’ai apprécié la clarté des informations et le professionnalisme de l’équipe.
SAAS-004347,2025-09-07,Email client,Grand compte,Afrique francophone,Module onboarding,Configuration,1,negative,Onboarding / Usage,activation trop longue,activation trop longue,Faible,risque de non-adoption et churn précoce,False,"L’onboarding est trop long. Notre équipe n’a pas compris quelles étapes étaient indispensables. Pour un profil grand compte, ce niveau de friction réduit fortement la confiance dans le service."
SAAS-004348,2026-02-15,Ticket support,Grand compte,Suisse,Module onboarding,Renouvellement,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"La procédure est faisable, mais elle demande beaucoup d’attention pour éviter une erreur."
SAAS-004349,2025-05-20,Feedback onboarding,PME,Afrique francophone,Module onboarding,Configuration,1,negative,Produit / Qualité,lenteur dashboard,lenteur dashboard,Faible,perte de confiance dans la donnée produit,False,toujours rien...
SAAS-004350,2025-05-22,Enquête NPS,PME,Belgique,Export reporting,Usage quotidien,1,negative,Onboarding / Usage,activation trop longue,activation trop longue,Faible,risque de non-adoption et churn précoce,False,"La configuration initiale demande trop d’allers-retours avec le support. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
SAAS-004351,2025-10-29,Enquête NPS,Équipe support,Belgique,API,Activation,2,negative,Facturation / Pricing,options avancées mal expliquées,options avancées mal expliquées,Faible,frein au renouvellement et à l’expansion,False,"Le renouvellement annuel arrive sans synthèse claire de l’usage réel. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
SAAS-004352,2025-12-15,Email client,Équipe produit,Belgique,API,Usage quotidien,3,negative,Facturation / Pricing,tarification peu claire,tarification peu claire,Faible,frein au renouvellement et à l’expansion,False,très déçu
SAAS-004353,2025-07-31,Ticket support,Équipe support,Belgique,Module onboarding,Renouvellement,3,negative,Support client,réponse générique,réponse générique,Modérée,risque contractuel et insatisfaction compte clé,False,Nous avons reçu une réponse générique alors que le ticket contenait des captures et des logs détaillés. Cela a créé une perte de confiance.
SAAS-004354,2025-07-04,Ticket support,Équipe produit,Suisse,Gestion utilisateurs,Configuration,2,negative,Produit / Qualité,bug bloquant,bug bloquant,Faible,perte de confiance dans la donnée produit,False,"L’API retourne parfois des erreurs sans message clair. Pour un profil équipe produit, ce niveau de friction réduit fortement la confiance dans le service."
SAAS-004355,2025-06-29,Email client,PME,Afrique francophone,Export reporting,Activation,4,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,"super expérience, rien à signaler"
SAAS-004356,2025-06-28,Email client,Grand compte,France,Module onboarding,Usage quotidien,2,negative,Onboarding / Usage,première valeur trop tardive,première valeur trop tardive,Faible,risque de non-adoption et churn précoce,False,pas normal
SAAS-004357,2025-08-05,Feedback onboarding,Équipe produit,Afrique francophone,API,Configuration,2,negative,Communication,changement non annoncé,changement non annoncé,Faible,manque de prévisibilité pour les clients B2B,False,"Lorsqu’un incident est en cours, le statut n’est pas assez visible. Cette situation est remontée depuis Afrique francophone et touche surtout le parcours configuration."
SAAS-004358,2025-09-07,Enquête NPS,Équipe support,Belgique,Module onboarding,Configuration,1,negative,Support client,escalade difficile,escalade difficile,Faible,risque contractuel et insatisfaction compte clé,False,Nous avons reçu une réponse générique alors que le ticket contenait des captures et des logs détaillés. Cette situation est remontée depuis Belgique et touche surtout le parcours configuration.
SAAS-004359,2025-07-19,Email client,Équipe support,Afrique francophone,Gestion utilisateurs,Renouvellement,3,negative,Communication,documentation confuse,documentation confuse,Faible,manque de prévisibilité pour les clients B2B,False,"La documentation ne montre pas clairement les impacts des nouveaux paramètres. Le cas concerne le segment équipe support, sur le parcours renouvellement, avec un impact direct sur gestion utilisateurs."
SAAS-004360,2025-06-13,Email client,Équipe support,Suisse,Export reporting,Usage quotidien,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,pas bloqué mais pas fluide non plus
SAAS-004361,2025-08-12,Email client,Équipe support,Afrique francophone,Gestion utilisateurs,Renouvellement,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"bof, ça marche mais ce n’est pas très clair"
SAAS-004362,2026-02-17,Feedback onboarding,Startup,Afrique francophone,API,Configuration,4,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,"super expérience, rien à signaler"
SAAS-004363,2025-03-21,Ticket support,Équipe produit,Belgique,Gestion utilisateurs,Renouvellement,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"La procédure est faisable, mais elle demande beaucoup d’attention pour éviter une erreur."
SAAS-004364,2025-11-11,Enquête NPS,Grand compte,Belgique,Dashboard analytics,Activation,1,negative,Support client,escalade difficile,escalade difficile,Élevée,risque contractuel et insatisfaction compte clé,True,"Le support répond trop tard pour un incident bloquant en production. Pour un profil grand compte, ce niveau de friction réduit fortement la confiance dans le service."
SAAS-004365,2025-04-02,Ticket support,Startup,France,Dashboard analytics,Support,3,negative,Produit / Qualité,bug bloquant,bug bloquant,Faible,perte de confiance dans la donnée produit,False,L’API retourne parfois des erreurs sans message clair. Cela a augmenté le stress autour de la démarche.
SAAS-004366,2025-05-03,Email client,Grand compte,Suisse,Dashboard analytics,Activation,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"à revoir, surtout les explications"
SAAS-004367,2025-04-30,Email client,Grand compte,France,API,Renouvellement,2,negative,Facturation / Pricing,coût utilisateur imprévisible,coût utilisateur imprévisible,Faible,frein au renouvellement et à l’expansion,False,"La facture mensuelle ne détaille pas assez les modules activés. Le cas concerne le segment grand compte, sur le parcours renouvellement, avec un impact direct sur api."
SAAS-004368,2025-10-23,Email client,Startup,Belgique,API,Configuration,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,franchement abusé
SAAS-004369,2026-02-22,Enquête NPS,Équipe support,Belgique,Export reporting,Usage quotidien,1,negative,Facturation / Pricing,renouvellement mal anticipé,renouvellement mal anticipé,Faible,frein au renouvellement et à l’expansion,False,Le coût par utilisateur devient difficile à anticiper quand plusieurs équipes rejoignent la plateforme. Cette situation est remontée depuis Belgique et touche surtout le parcours usage quotidien.
SAAS-004370,2025-05-15,Enquête NPS,PME,Canada,API,Support,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Modérée,friction légère,True,support impossible
SAAS-004371,2025-07-02,Feedback onboarding,PME,Afrique francophone,Gestion utilisateurs,Usage quotidien,1,negative,Communication,documentation confuse,documentation confuse,Faible,manque de prévisibilité pour les clients B2B,False,"Lorsqu’un incident est en cours, le statut n’est pas assez visible. Pour un profil pme, ce niveau de friction réduit fortement la confiance dans le service."
SAAS-004372,2025-06-27,Email client,Équipe support,Belgique,Module onboarding,Configuration,2,negative,Communication,release note absente,release note absente,Faible,manque de prévisibilité pour les clients B2B,False,"Les changements de fonctionnalités ne sont pas suffisamment annoncés. Le cas concerne le segment équipe support, sur le parcours configuration, avec un impact direct sur module onboarding."
SAAS-004373,2025-11-02,Ticket support,Startup,Belgique,Export reporting,Activation,1,negative,Produit / Qualité,export instable,export instable,Modérée,perte de confiance dans la donnée produit,True,"Un bug bloque l’export des données au moment où nous devons préparer notre reporting mensuel. Le cas concerne le segment startup, sur le parcours activation, avec un impact direct sur export reporting."
SAAS-004374,2025-08-02,Chat produit,PME,Afrique francophone,Module onboarding,Support,2,negative,Support client,absence de délai,absence de délai,Faible,risque contractuel et insatisfaction compte clé,False,bloqué depuis hier
SAAS-004375,2025-07-29,Feedback onboarding,Startup,Belgique,Export reporting,Usage quotidien,2,negative,Produit / Qualité,export instable,export instable,Faible,perte de confiance dans la donnée produit,True,commande jamais recu
SAAS-004376,2025-08-17,Email client,Startup,France,Module onboarding,Support,2,negative,Support client,réponse générique,réponse générique,Modérée,risque contractuel et insatisfaction compte clé,False,L’escalade vers une personne technique prend trop de temps. Cela a retardé une décision importante.
SAAS-004377,2025-06-13,Ticket support,Startup,Afrique francophone,Dashboard analytics,Support,2,negative,Produit / Qualité,métriques incohérentes,métriques incohérentes,Faible,perte de confiance dans la donnée produit,False,Le tableau de bord met trop de temps à charger dès que le volume de données augmente. Cette situation est remontée depuis Afrique francophone et touche surtout le parcours support.
SAAS-004378,2025-05-08,Email client,Équipe support,Canada,API,Renouvellement,1,negative,Onboarding / Usage,activation trop longue,activation trop longue,Modérée,risque de non-adoption et churn précoce,True,support impossible
SAAS-004379,2025-07-20,Enquête NPS,Startup,Canada,API,Usage quotidien,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"L’expérience est correcte, mais il manque un suivi plus visible."
SAAS-004380,2025-02-13,Enquête NPS,Équipe support,France,API,Usage quotidien,2,negative,Support client,escalade difficile,escalade difficile,Faible,risque contractuel et insatisfaction compte clé,False,Nous avons reçu une réponse générique alors que le ticket contenait des captures et des logs détaillés. Cette situation est remontée depuis France et touche surtout le parcours usage quotidien.
SAAS-004381,2025-03-18,Feedback onboarding,Startup,France,API,Activation,1,negative,Facturation / Pricing,renouvellement mal anticipé,renouvellement mal anticipé,Faible,frein au renouvellement et à l’expansion,False,pas normal
SAAS-004382,2025-07-23,Ticket support,Équipe support,Suisse,Gestion utilisateurs,Usage quotidien,2,negative,Communication,statut incident peu visible,statut incident peu visible,Faible,manque de prévisibilité pour les clients B2B,False,je comprend pas le suivi
SAAS-004383,2025-12-30,Feedback onboarding,Équipe produit,France,Module onboarding,Usage quotidien,2,negative,Produit / Qualité,bug bloquant,bug bloquant,Modérée,perte de confiance dans la donnée produit,True,Un bug bloque l’export des données au moment où nous devons préparer notre reporting mensuel. Cela donne l’impression que le suivi n’est pas maîtrisé.
SAAS-004384,2025-06-27,Enquête NPS,Grand compte,Belgique,Gestion utilisateurs,Activation,2,negative,Communication,manque de roadmap,manque de roadmap,Faible,manque de prévisibilité pour les clients B2B,False,La documentation ne montre pas clairement les impacts des nouveaux paramètres. Cela peut pousser un client à ne pas revenir.
SAAS-004385,2025-04-06,Email client,Équipe support,Belgique,Module onboarding,Usage quotidien,1,negative,Facturation / Pricing,facture détaillée insuffisante,facture détaillée insuffisante,Faible,frein au renouvellement et à l’expansion,False,Le renouvellement annuel arrive sans synthèse claire de l’usage réel. Cette situation est remontée depuis Belgique et touche surtout le parcours usage quotidien.
SAAS-004386,2025-10-25,Enquête NPS,PME,Belgique,Gestion utilisateurs,Renouvellement,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"bof, ça marche mais ce n’est pas très clair"
SAAS-004387,2025-05-10,Enquête NPS,Startup,Belgique,Dashboard analytics,Usage quotidien,1,negative,Support client,support lent,support lent,Élevée,risque contractuel et insatisfaction compte clé,True,"Le support répond trop tard pour un incident bloquant en production. Le cas concerne le segment startup, sur le parcours usage quotidien, avec un impact direct sur dashboard analytics."
SAAS-004388,2026-01-27,Enquête NPS,Grand compte,Belgique,Gestion utilisateurs,Support,2,negative,Support client,réponse générique,réponse générique,Faible,risque contractuel et insatisfaction compte clé,False,"L’escalade vers une personne technique prend trop de temps. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
SAAS-004389,2025-06-17,Enquête NPS,Grand compte,Afrique francophone,Export reporting,Activation,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,pas bloqué mais pas fluide non plus
SAAS-004390,2025-06-16,Ticket support,Équipe support,Suisse,Export reporting,Renouvellement,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,merci au support
SAAS-004391,2026-01-29,Chat produit,PME,Suisse,Dashboard analytics,Support,1,negative,Communication,changement non annoncé,changement non annoncé,Faible,manque de prévisibilité pour les clients B2B,False,je comprends pas
SAAS-004392,2025-06-01,Enquête NPS,Grand compte,Canada,API,Configuration,1,negative,Support client,absence de délai,absence de délai,Faible,risque contractuel et insatisfaction compte clé,False,"L’escalade vers une personne technique prend trop de temps. Le cas concerne le segment grand compte, sur le parcours configuration, avec un impact direct sur api."
SAAS-004393,2025-10-08,Email client,PME,Suisse,Gestion utilisateurs,Renouvellement,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,pas bloqué mais pas fluide non plus
SAAS-004394,2025-02-14,Enquête NPS,Équipe support,Suisse,Gestion utilisateurs,Usage quotidien,2,negative,Produit / Qualité,métriques incohérentes,métriques incohérentes,Modérée,perte de confiance dans la donnée produit,False,Le tableau de bord met trop de temps à charger dès que le volume de données augmente. Cela a créé une perte de confiance.
SAAS-004395,2025-02-15,Ticket support,PME,Canada,API,Activation,5,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,"Le service a été rapide, clair et la personne en charge m’a donné une réponse utile."
SAAS-004396,2026-01-07,Enquête NPS,PME,Suisse,Module onboarding,Usage quotidien,2,negative,Communication,statut incident peu visible,statut incident peu visible,Faible,manque de prévisibilité pour les clients B2B,False,toujours rien...
SAAS-004397,2026-02-06,Enquête NPS,Équipe support,France,Gestion utilisateurs,Usage quotidien,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"Je n’ai pas rencontré de blocage majeur, mais la communication pourrait être améliorée."
SAAS-004398,2025-11-20,Ticket support,PME,Canada,Export reporting,Usage quotidien,3,negative,Produit / Qualité,export instable,export instable,Faible,perte de confiance dans la donnée produit,False,nul
SAAS-004399,2025-01-08,Email client,PME,Suisse,Dashboard analytics,Usage quotidien,2,negative,Onboarding / Usage,manque d’accompagnement,manque d’accompagnement,Faible,risque de non-adoption et churn précoce,False,"Les nouveaux utilisateurs se perdent dans l’interface dès la première connexion. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
SAAS-004400,2025-02-18,Email client,Startup,Afrique francophone,Gestion utilisateurs,Configuration,3,negative,Facturation / Pricing,facture détaillée insuffisante,facture détaillée insuffisante,Faible,frein au renouvellement et à l’expansion,False,"Le coût par utilisateur devient difficile à anticiper quand plusieurs équipes rejoignent la plateforme. Pour un profil startup, ce niveau de friction réduit fortement la confiance dans le service."
SAAS-004401,2025-02-02,Ticket support,Équipe support,Belgique,Dashboard analytics,Support,2,negative,Onboarding / Usage,première valeur trop tardive,première valeur trop tardive,Faible,risque de non-adoption et churn précoce,False,Les nouveaux utilisateurs se perdent dans l’interface dès la première connexion. Cela donne l’impression que le suivi n’est pas maîtrisé.
SAAS-004402,2025-09-22,Ticket support,Startup,Belgique,Gestion utilisateurs,Usage quotidien,2,negative,Communication,statut incident peu visible,statut incident peu visible,Faible,manque de prévisibilité pour les clients B2B,False,jattend toujours
SAAS-004403,2026-01-04,Feedback onboarding,Grand compte,Suisse,Export reporting,Renouvellement,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"L’expérience est correcte, mais il manque un suivi plus visible."
SAAS-004404,2025-01-10,Email client,PME,Afrique francophone,Export reporting,Configuration,3,negative,Onboarding / Usage,configuration complexe,configuration complexe,Faible,risque de non-adoption et churn précoce,False,jattend depuis 2 semaine
SAAS-004405,2025-04-07,Ticket support,Startup,Belgique,Module onboarding,Renouvellement,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"Je n’ai pas rencontré de blocage majeur, mais la communication pourrait être améliorée."
SAAS-004406,2025-05-28,Chat produit,PME,Canada,Dashboard analytics,Usage quotidien,1,negative,Support client,ticket sans suivi,ticket sans suivi,Modérée,risque contractuel et insatisfaction compte clé,False,toujours aucun remboursement
SAAS-004407,2025-10-05,Ticket support,Équipe produit,France,Module onboarding,Renouvellement,2,negative,Communication,statut incident peu visible,statut incident peu visible,Faible,manque de prévisibilité pour les clients B2B,False,La roadmap manque de clarté.
SAAS-004408,2025-05-12,Email client,Startup,France,Module onboarding,Configuration,2,negative,Onboarding / Usage,première valeur trop tardive,première valeur trop tardive,Faible,risque de non-adoption et churn précoce,False,jattend toujours
SAAS-004409,2025-05-25,Enquête NPS,Équipe produit,Belgique,Module onboarding,Activation,1,negative,Onboarding / Usage,parcours confus,parcours confus,Faible,risque de non-adoption et churn précoce,False,pas normal
SAAS-004410,2025-11-13,Enquête NPS,Équipe produit,Canada,Export reporting,Support,2,negative,Onboarding / Usage,activation trop longue,activation trop longue,Faible,risque de non-adoption et churn précoce,False,"La configuration initiale demande trop d’allers-retours avec le support. Le cas concerne le segment équipe produit, sur le parcours support, avec un impact direct sur export reporting."
SAAS-004411,2025-04-09,Ticket support,Startup,Suisse,API,Activation,2,negative,Produit / Qualité,lenteur dashboard,lenteur dashboard,Faible,perte de confiance dans la donnée produit,False,Le tableau de bord met trop de temps à charger dès que le volume de données augmente. Cette situation est remontée depuis Suisse et touche surtout le parcours activation.
SAAS-004412,2025-10-23,Enquête NPS,Équipe produit,Canada,API,Renouvellement,2,negative,Produit / Qualité,bug bloquant,bug bloquant,Faible,perte de confiance dans la donnée produit,False,service catastrophique
SAAS-004413,2025-01-16,Ticket support,Startup,Canada,Dashboard analytics,Support,2,negative,Communication,documentation confuse,documentation confuse,Faible,manque de prévisibilité pour les clients B2B,False,"Lorsqu’un incident est en cours, le statut n’est pas assez visible. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
SAAS-004414,2025-01-31,Ticket support,Grand compte,Suisse,Dashboard analytics,Configuration,1,negative,Produit / Qualité,export instable,export instable,Faible,perte de confiance dans la donnée produit,False,ça devient pénible
SAAS-004415,2025-03-29,Ticket support,Grand compte,Suisse,Module onboarding,Renouvellement,1,negative,Produit / Qualité,bug bloquant,bug bloquant,Modérée,perte de confiance dans la donnée produit,True,support impossible
SAAS-004416,2026-02-05,Enquête NPS,PME,Suisse,Dashboard analytics,Usage quotidien,5,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,L’expérience s’est bien passée. Les informations étaient compréhensibles et le suivi était correct.
SAAS-004417,2025-05-21,Chat produit,PME,Belgique,Export reporting,Usage quotidien,2,negative,Support client,réponse générique,réponse générique,Élevée,risque contractuel et insatisfaction compte clé,True,"Le support répond trop tard pour un incident bloquant en production. Pour un profil pme, ce niveau de friction réduit fortement la confiance dans le service."
SAAS-004418,2025-06-10,Chat produit,Startup,Suisse,Module onboarding,Usage quotidien,4,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,J’ai apprécié la clarté des informations et le professionnalisme de l’équipe.
SAAS-004419,2026-01-11,Feedback onboarding,PME,Afrique francophone,Module onboarding,Activation,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"Je n’ai pas rencontré de blocage majeur, mais la communication pourrait être améliorée."
SAAS-004420,2025-04-11,Email client,Équipe produit,Suisse,Dashboard analytics,Activation,3,negative,Onboarding / Usage,parcours confus,parcours confus,Faible,risque de non-adoption et churn précoce,False,"L’onboarding est trop long. Notre équipe n’a pas compris quelles étapes étaient indispensables. Pour un profil équipe produit, ce niveau de friction réduit fortement la confiance dans le service."
SAAS-004421,2025-02-07,Enquête NPS,PME,Belgique,API,Usage quotidien,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,service catastrophique
SAAS-004422,2025-05-16,Feedback onboarding,PME,Canada,Module onboarding,Support,1,negative,Onboarding / Usage,activation trop longue,activation trop longue,Faible,risque de non-adoption et churn précoce,False,ça bug encore
SAAS-004423,2025-06-11,Ticket support,Équipe produit,Afrique francophone,API,Support,1,negative,Produit / Qualité,lenteur dashboard,lenteur dashboard,Modérée,perte de confiance dans la donnée produit,False,tjr aucun suivi
SAAS-004424,2025-05-12,Chat produit,Grand compte,Afrique francophone,Gestion utilisateurs,Activation,4,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,"merci au support cette fois, problème réglé rapidement"
SAAS-004425,2025-04-22,Enquête NPS,Startup,Afrique francophone,API,Renouvellement,2,negative,Produit / Qualité,export instable,export instable,Faible,perte de confiance dans la donnée produit,False,Le tableau de bord met trop de temps à charger dès que le volume de données augmente. Cela m’a obligé à relancer plusieurs fois.
SAAS-004426,2025-02-14,Ticket support,Équipe support,Suisse,Module onboarding,Configuration,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,merci au support
SAAS-004427,2025-03-02,Email client,PME,France,API,Configuration,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"à revoir, surtout les explications"
SAAS-004428,2025-06-12,Ticket support,Grand compte,France,Export reporting,Activation,2,negative,Support client,support lent,support lent,Faible,risque contractuel et insatisfaction compte clé,False,toujours rien...
SAAS-004429,2025-10-23,Feedback onboarding,PME,Suisse,API,Renouvellement,2,negative,Communication,release note absente,release note absente,Faible,manque de prévisibilité pour les clients B2B,False,La roadmap manque de clarté.
SAAS-004430,2025-11-19,Feedback onboarding,Équipe produit,Canada,Export reporting,Activation,2,negative,Support client,absence de délai,absence de délai,Faible,risque contractuel et insatisfaction compte clé,False,"L’escalade vers une personne technique prend trop de temps. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
SAAS-004431,2025-10-09,Email client,Équipe produit,Afrique francophone,Gestion utilisateurs,Renouvellement,1,negative,Communication,changement non annoncé,changement non annoncé,Faible,manque de prévisibilité pour les clients B2B,False,La documentation ne montre pas clairement les impacts des nouveaux paramètres. Cela m’a obligé à relancer plusieurs fois.
SAAS-004432,2025-12-11,Ticket support,PME,Canada,Export reporting,Support,3,negative,Onboarding / Usage,activation trop longue,activation trop longue,Faible,risque de non-adoption et churn précoce,False,"L’onboarding est trop long. Notre équipe n’a pas compris quelles étapes étaient indispensables. Pour un profil pme, ce niveau de friction réduit fortement la confiance dans le service."
SAAS-004433,2025-02-24,Enquête NPS,Startup,Suisse,Gestion utilisateurs,Renouvellement,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"La procédure est faisable, mais elle demande beaucoup d’attention pour éviter une erreur."
SAAS-004434,2025-08-18,Chat produit,PME,Canada,Export reporting,Renouvellement,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"L’expérience est correcte, mais il manque un suivi plus visible."
SAAS-004435,2025-06-09,Ticket support,Grand compte,Afrique francophone,Gestion utilisateurs,Renouvellement,1,negative,Onboarding / Usage,première valeur trop tardive,première valeur trop tardive,Faible,risque de non-adoption et churn précoce,False,Les nouveaux utilisateurs se perdent dans l’interface dès la première connexion. Cela peut pousser un client à ne pas revenir.
SAAS-004436,2025-09-06,Chat produit,Grand compte,Afrique francophone,API,Activation,2,negative,Produit / Qualité,bug bloquant,bug bloquant,Modérée,perte de confiance dans la donnée produit,False,aucune visibilité
SAAS-004437,2026-02-05,Email client,PME,Canada,Dashboard analytics,Activation,2,negative,Onboarding / Usage,activation trop longue,activation trop longue,Faible,risque de non-adoption et churn précoce,False,La configuration initiale demande trop d’allers-retours avec le support. Cela m’a obligé à relancer plusieurs fois.
SAAS-004438,2025-01-07,Enquête NPS,Grand compte,Canada,Dashboard analytics,Usage quotidien,2,negative,Onboarding / Usage,activation trop longue,activation trop longue,Faible,risque de non-adoption et churn précoce,False,Les nouveaux utilisateurs se perdent dans l’interface dès la première connexion. Cette situation est remontée depuis Canada et touche surtout le parcours usage quotidien.
SAAS-004439,2025-09-27,Email client,Grand compte,France,Export reporting,Usage quotidien,2,negative,Produit / Qualité,métriques incohérentes,métriques incohérentes,Modérée,perte de confiance dans la donnée produit,True,"Un bug bloque l’export des données au moment où nous devons préparer notre reporting mensuel. Le cas concerne le segment grand compte, sur le parcours usage quotidien, avec un impact direct sur export reporting."
SAAS-004440,2025-11-03,Enquête NPS,Équipe support,Suisse,Dashboard analytics,Usage quotidien,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,pas bloqué mais pas fluide non plus
SAAS-004441,2025-05-21,Email client,Grand compte,Afrique francophone,API,Support,2,negative,Onboarding / Usage,activation trop longue,activation trop longue,Faible,risque de non-adoption et churn précoce,False,jattend toujours
SAAS-004442,2026-01-02,Chat produit,Startup,Canada,Gestion utilisateurs,Activation,1,negative,Communication,documentation confuse,documentation confuse,Faible,manque de prévisibilité pour les clients B2B,False,La roadmap manque de clarté.
SAAS-004443,2025-02-03,Ticket support,Équipe produit,Afrique francophone,Module onboarding,Usage quotidien,1,negative,Facturation / Pricing,tarification peu claire,tarification peu claire,Faible,frein au renouvellement et à l’expansion,False,"La tarification est difficile à comprendre pour les options avancées. Pour un profil équipe produit, ce niveau de friction réduit fortement la confiance dans le service."
SAAS-004444,2025-05-26,Email client,PME,Canada,Module onboarding,Renouvellement,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"L’expérience est correcte, mais il manque un suivi plus visible."
SAAS-004445,2025-05-24,Email client,Équipe produit,Canada,Module onboarding,Support,1,negative,Support client,réponse générique,réponse générique,Faible,risque contractuel et insatisfaction compte clé,False,"L’escalade vers une personne technique prend trop de temps. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
SAAS-004446,2025-05-10,Ticket support,Équipe produit,Belgique,Export reporting,Activation,1,negative,Support client,absence de délai,absence de délai,Élevée,risque contractuel et insatisfaction compte clé,True,"Le support répond trop tard pour un incident bloquant en production. Pour un profil équipe produit, ce niveau de friction réduit fortement la confiance dans le service."
SAAS-004447,2025-08-02,Email client,Grand compte,Afrique francophone,Dashboard analytics,Configuration,1,negative,Produit / Qualité,perte de données,perte de données,Faible,perte de confiance dans la donnée produit,False,"Certaines métriques changent sans explication entre deux connexions. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
SAAS-004448,2025-06-30,Ticket support,Grand compte,Canada,Module onboarding,Renouvellement,1,negative,Support client,escalade difficile,escalade difficile,Faible,risque contractuel et insatisfaction compte clé,False,support repond a coté
SAAS-004449,2025-06-30,Feedback onboarding,Startup,Afrique francophone,Export reporting,Usage quotidien,2,negative,Produit / Qualité,lenteur dashboard,lenteur dashboard,Faible,perte de confiance dans la donnée produit,False,Certaines métriques changent sans explication entre deux connexions. Cette situation est remontée depuis Afrique francophone et touche surtout le parcours usage quotidien.
SAAS-004450,2025-10-30,Feedback onboarding,Startup,France,Gestion utilisateurs,Activation,2,negative,Onboarding / Usage,configuration complexe,configuration complexe,Faible,risque de non-adoption et churn précoce,False,L’onboarding est trop long. Notre équipe n’a pas compris quelles étapes étaient indispensables. Cette situation est remontée depuis France et touche surtout le parcours activation.
SAAS-004451,2025-06-16,Ticket support,Équipe produit,Suisse,Dashboard analytics,Usage quotidien,3,negative,Produit / Qualité,métriques incohérentes,métriques incohérentes,Faible,perte de confiance dans la donnée produit,False,super cette fois
SAAS-004452,2025-02-24,Enquête NPS,Startup,Suisse,Module onboarding,Activation,2,negative,Onboarding / Usage,parcours confus,parcours confus,Faible,risque de non-adoption et churn précoce,False,jattend toujours
SAAS-004453,2025-01-18,Chat produit,Équipe support,Afrique francophone,Dashboard analytics,Support,3,negative,Produit / Qualité,bug bloquant,bug bloquant,Faible,perte de confiance dans la donnée produit,False,vraiment compliqué
